,CAD,BRL,MXN,GBP,CHF,DKK,NOK,SEK,EUR,AUD,NZD,JPY,SGD,KRW,TWD,THB,MYR,INR
2008-12-15,1.235,2.3585,13.3055,1.5278,1.159,5.4525,6.8904,8.0302,1.3664,0.6713,0.5556,90.68,1.4756,1360.9,33.19,34.83,3.56,47.62
2008-12-16,1.2238,2.367,13.223,1.532,1.1406,5.3955,6.9767,8.0933,1.381,0.6775,0.5652,89.98,1.4685,1347.4,33.02,34.76,3.555,47.81
2008-12-17,1.2058,2.369,13.17,1.5457,1.0852,5.189,6.6216,7.6754,1.4358,0.6967,0.5892,87.84,1.4415,1324,33.58,34.53,3.528,47.5
2008-12-18,1.1962,2.356,13.18,1.5103,1.0775,5.2094,6.7846,7.68,1.4298,0.6985,0.5936,89.81,1.4333,1285,32.45,34.4,3.46,46.74
2008-12-19,1.2273,2.3785,13.1225,1.4854,1.1105,5.3717,7.084,7.8465,1.3875,0.6806,0.5758,89.48,1.459,1287.9,32.45,34.43,3.468,47.05
2008-12-22,1.2188,2.405,13.183,1.4805,1.0949,5.3423,7.0936,7.8612,1.3952,0.6832,0.5742,90.07,1.4477,1308,32.94,34.52,3.48,47.71
2008-12-23,1.216,2.3752,13.221,1.4761,1.0856,5.3353,7.1168,7.9736,1.3966,0.6804,0.5669,90.57,1.4492,1331,33.01,34.6,3.468,48.66
2008-12-24,1.2125,2.375,13.33,1.4673,1.0788,5.3364,7.1513,8.0357,1.3964,0.6826,0.5745,90.68,1.4455,1304.3,33.03,34.44,3.477,47.76
2008-12-25,,,,,,,,,,,,,,,,,,
2008-12-26,1.2207,2.3727,13.365,1.47,1.07,5.2975,7.1438,8.0072,1.4062,0.6814,0.576,90.65,1.4494,1298.9,32.99,34.95,3.478,48.42
2008-12-29,1.2162,2.3975,13.5225,1.4591,1.0414,5.2335,7.0047,7.7354,1.4232,0.695,0.5825,90.2,1.437,1262,32.99,34.97,3.478,48.25
2008-12-30,1.2215,2.3291,13.76,1.4395,1.0567,5.2895,7.003,7.7875,1.4085,0.6906,0.577,90.37,1.4372,1257.4,32.76,34.71,3.477,48.05
2008-12-31,1.224,2.313,13.832,1.4619,1.0673,5.3497,6.9756,7.877,1.3919,0.6983,0.5815,90.79,1.4377,1262,32.76,34.72,3.45,48.58
2009-01-01,,,,,,,,,,,,,,,,,,
2009-01-02,1.2101,2.323,13.7815,1.452,1.0685,5.34,6.8773,7.7836,1.3946,0.7083,0.585,91.12,1.4513,1318.3,32.82,34.78,3.465,48.25
2009-01-05,1.192,2.264,13.5225,1.4602,1.1077,5.4845,6.9639,7.9217,1.3576,0.7146,0.588,93.2,1.473,1313.5,33,34.98,3.495,48.5
2009-01-06,1.1822,2.1895,13.33,1.4777,1.1212,5.5426,6.9918,7.8715,1.3445,0.7187,0.5945,94.2,1.475,1307,33.1,34.98,3.507,48.5
2009-01-07,1.185,2.2209,13.3955,1.5254,1.0941,5.4311,6.851,7.7658,1.3718,0.7212,0.6006,92.7,1.4707,1292.3,33.03,34.82,3.498,48.56
2009-01-08,1.189,2.265,13.495,1.519,1.0925,5.4343,6.977,7.8404,1.3714,0.7071,0.5929,91.15,1.478,1328.25,33.1,34.8,3.538,48.45
2009-01-09,1.192,2.2888,13.708,1.5239,1.1096,5.524,6.9949,7.9293,1.3495,0.7063,0.5933,90.25,1.4843,1347.5,33.14,34.82,3.539,48.26
2009-01-12,1.2075,2.3194,13.7725,1.4827,1.1139,5.5826,7.0107,8.0622,1.3347,0.6814,0.5787,88.92,1.488,1349,33.25,34.9,3.57,48.78
2009-01-13,1.2255,2.2945,13.836,1.4528,1.1212,5.6461,7.141,8.2419,1.3198,0.6675,0.5523,89.65,1.4872,1353,33.23,34.87,3.576,48.89
2009-01-14,1.2373,2.3537,14.0805,1.4617,1.1179,5.6551,7.2087,8.3951,1.3174,0.664,0.5429,89.28,1.4925,1353,33.2,34.87,3.57,48.75
2009-01-15,1.2623,2.3698,14.16,1.4602,1.1232,5.6891,7.1847,8.3587,1.3094,0.6558,0.5305,89.59,1.4972,1391.5,33.36,34.83,3.592,48.87
2009-01-16,1.254,2.338,13.925,1.4737,1.1177,5.6275,6.9514,8.201,1.3244,0.666,0.5415,90.29,1.4902,1351.5,33.34,34.81,3.575,48.62
2009-01-19,,,,,,,,,,,,,,,,,,
2009-01-20,1.2604,2.3617,13.9155,1.4023,1.1432,5.7545,7.1228,8.3929,1.2946,0.6574,0.5273,90.19,1.5078,1351.5,33.63,34.95,3.608,49.01
2009-01-21,1.2749,2.3525,13.9275,1.3728,1.1473,5.7905,6.984,8.3394,1.287,0.6495,0.5215,87.8,1.5062,1368,33.58,34.89,3.614,49
2009-01-22,1.2624,2.3515,13.9675,1.384,1.1538,5.7527,6.968,8.2329,1.2955,0.6544,0.5265,88.64,1.4972,1374,33.53,34.84,3.607,49.07
2009-01-23,1.2478,2.3467,14.07,1.3658,1.1629,5.8007,6.9955,8.2494,1.2849,0.6522,0.527,88.72,1.5054,1390.8,33.68,34.86,3.623,49
2009-01-26,1.22,2.3123,13.948,1.396,1.1437,5.6651,6.718,7.9832,1.3123,0.661,0.5306,89.25,1.4993,1390.8,33.68,34.87,3.623,48.5
2009-01-27,1.2292,2.3183,14.185,1.4148,1.1388,5.6645,6.7894,8.0804,1.3159,0.6602,0.5284,88.99,1.5072,1390,33.68,34.86,3.623,48.85
2009-01-28,1.2096,2.289,14.122,1.4317,1.1442,5.6238,6.6827,7.954,1.3244,0.6699,0.5345,88.87,1.4988,1369,33.68,34.87,3.585,48.81
2009-01-29,1.2187,2.2871,14.2021,1.4262,1.1507,5.7369,6.8038,8.1204,1.2988,0.655,0.5161,89.77,1.5068,1369,33.66,34.88,3.597,48.49
2009-01-30,1.2365,2.313,14.333,1.4413,1.1612,5.8216,6.9158,8.3647,1.2804,0.638,0.5084,89.83,1.5106,1380,33.7,34.94,3.605,48.83
2009-02-02,1.2408,2.3262,14.496,1.4228,1.164,5.8197,7.0415,8.3831,1.2808,0.632,0.5026,89.86,1.5145,1390,33.7,34.95,3.613,48.84
2009-02-03,1.2334,2.3151,14.5825,1.4394,1.1419,5.7267,6.9201,8.2575,1.301,0.6476,0.5113,89.09,1.5082,1394.5,33.72,34.93,3.617,48.37
2009-02-04,1.2268,2.291,14.465,1.4472,1.1579,5.7951,6.9149,8.2768,1.2857,0.6499,0.5117,89.53,1.5056,1378.4,33.66,34.9,3.624,48.68
2009-02-05,1.2307,2.2966,14.318,1.4633,1.1654,5.8028,6.8297,8.2685,1.2838,0.6539,0.5155,91.01,1.504,1384.2,33.66,34.95,3.6121,48.72
2009-02-06,1.2388,2.262,14.1777,1.4775,1.1694,5.786,6.7927,8.1745,1.2874,0.6715,0.53,91.95,1.4952,1368.7,33.61,34.98,3.598,48.61
2009-02-09,1.219,2.2375,14.134,1.4936,1.1566,5.7045,6.6179,7.9905,1.3064,0.6834,0.5442,91.47,1.4921,1374,33.71,34.99,3.5985,48.52
2009-02-10,1.2332,2.2663,14.3775,1.4604,1.1535,5.7461,6.7063,8.1988,1.2966,0.6589,0.5286,90.65,1.504,1388,33.95,34.97,3.5865,48.68
2009-02-11,1.2418,2.2649,14.5423,1.4367,1.1599,5.779,6.7646,8.3834,1.2893,0.6549,0.526,90.66,1.505,1390,33.97,35.05,3.602,48.78
2009-02-12,1.2478,2.294,14.588,1.4248,1.1634,5.8115,6.8709,8.43,1.2822,0.6507,0.5203,90.55,1.5118,1394,34.02,35.14,3.6185,48.7
2009-02-13,1.2435,2.2765,14.465,1.4422,1.1581,5.7859,6.7705,8.35,1.2879,0.6595,0.5266,91.84,1.5077,1403.5,34.03,35.12,3.602,48.58
2009-02-16,,,,,,,,,,,,,,,,,,
2009-02-17,1.2606,2.3192,14.6205,1.4224,1.1744,5.9277,7.0329,8.8196,1.2571,0.6386,0.511,92.17,1.5283,1454.8,34.58,35.26,3.638,49.6
2009-02-18,1.2592,2.3572,14.653,1.4235,1.1813,5.9371,7.0319,8.7568,1.2547,0.6385,0.5107,93.81,1.5316,1459,34.63,35.36,3.657,49.84
2009-02-19,1.259,2.3554,14.5886,1.4307,1.1742,5.876,6.8926,8.727,1.2675,0.645,0.5123,94.09,1.5264,1480.7,34.58,35.54,3.658,49.73
2009-02-20,1.2543,2.3898,14.836,1.4333,1.1681,5.8731,6.8542,8.8018,1.269,0.6419,0.5074,93.87,1.5356,1519.5,34.8,35.69,3.674,49.71
2009-02-23,1.2508,2.388,14.86,1.4553,1.1633,5.845,6.827,8.7602,1.2747,0.6456,0.5102,94.63,1.529,1495.5,34.61,35.61,3.653,49.46
2009-02-24,1.2468,2.383,14.835,1.4408,1.167,5.8455,6.8533,8.922,1.2742,0.6429,0.5099,96.6,1.5275,1516,34.73,35.65,3.663,49.75
2009-02-25,1.2558,2.388,14.926,1.4265,1.1646,5.8504,6.871,8.9177,1.2731,0.6476,0.5117,97.33,1.5294,1515.7,34.74,35.75,3.667,49.95
2009-02-26,1.2455,2.3508,14.9728,1.4342,1.1647,5.8349,6.909,8.923,1.2764,0.6536,0.5113,98.55,1.5367,1512.8,34.84,35.92,3.668,50.32
2009-02-27,1.271,2.375,15.088,1.4276,1.1672,5.8832,7.0474,9.024,1.2662,0.6419,0.503,97.74,1.5461,1532.8,35,36.11,3.705,50.88
2009-03-02,1.2891,2.4365,15.406,1.3989,1.1723,5.9229,7.1486,9.1955,1.258,0.6301,0.4926,97.17,1.5565,1570.1,35.21,36.25,3.726,51.8
2009-03-03,1.2937,2.442,15.341,1.4034,1.1755,5.9369,7.2778,9.273,1.2549,0.6388,0.4952,98.16,1.5526,1551.2,35.08,36.05,3.707,51.96
2009-03-04,1.2768,2.3738,15.175,1.4142,1.1762,5.9082,7.0479,9.0759,1.2607,0.6499,0.506,99.34,1.5452,1550.95,35.05,36.05,3.711,51.53
2009-03-05,1.2875,2.386,15.3153,1.4124,1.1727,5.9305,7.0921,9.2863,1.2565,0.6408,0.5015,98.32,1.5532,1567.1,34.93,36.13,3.725,51.6
2009-03-06,1.2865,2.3735,15.254,1.411,1.1525,5.8787,7.0612,9.2012,1.2674,0.6408,0.5041,97.88,1.545,1549.6,34.66,36.04,3.715,51.68
2009-03-09,1.2995,2.3698,15.3815,1.3757,1.1634,5.8943,7.0635,9.11,1.2636,0.6311,0.4927,98.87,1.5489,1541,34.81,36.13,3.715,51.91
2009-03-10,1.2796,2.3472,15.2872,1.384,1.154,5.8419,6.9795,8.8852,1.2752,0.6473,0.5031,98.39,1.5346,1501,34.58,35.94,3.69,51.35
2009-03-11,1.2808,2.3357,15.1683,1.378,1.1585,5.831,6.938,8.7906,1.2774,0.6497,0.5064,97.74,1.5315,1466,34.46,35.91,3.694,50.98
2009-03-12,1.2909,2.3265,14.9222,1.3811,1.1893,5.8219,6.9605,8.7407,1.2799,0.6473,0.514,97.86,1.5355,1494.75,34.48,35.97,3.69,51.69
2009-03-13,1.2752,2.3125,14.585,1.3972,1.188,5.7834,6.8437,8.6372,1.2891,0.6576,0.5244,98.04,1.5429,1481.2,34.49,35.9,3.704,51.54
2009-03-16,1.2723,2.2635,14.101,1.4091,1.1819,5.7353,6.7682,8.4445,1.2997,0.6611,0.532,98.17,1.531,1435,34.4,35.79,3.661,51.31
2009-03-17,1.2717,2.2792,14.024,1.4018,1.1826,5.7457,6.7717,8.5039,1.2972,0.6591,0.5284,98.85,1.5325,1415.75,34.21,35.81,3.6725,51.42
2009-03-18,1.2715,2.3033,14.1305,1.3974,1.1667,5.6834,6.7332,8.3778,1.311,0.6589,0.5285,98.08,1.5271,1409,34.18,35.82,3.68,51.22
2009-03-19,1.2336,2.2516,14.06,1.4584,1.1184,5.4273,6.313,7.9558,1.373,0.6927,0.5608,93.85,1.506,1388.5,33.9,35.34,3.65,50.21
2009-03-20,1.237,2.25,14.14,1.4435,1.1243,5.4918,6.3795,8.1644,1.3566,0.6892,0.5605,96.18,1.5138,1396.5,33.75,35.26,3.64,50.51
2009-03-23,1.2322,2.2709,14.2725,1.4496,1.129,5.4902,6.3271,8.047,1.3569,0.6994,0.5694,97.3,1.5096,1382.9,33.77,35.33,3.641,50.38
2009-03-24,1.2263,2.2548,14.303,1.473,1.1285,5.5075,6.3512,8.0927,1.3524,0.7017,0.5683,97.86,1.5112,1378.9,33.77,35.39,3.623,50.4
2009-03-25,1.2245,2.2383,14.221,1.4585,1.1239,5.5002,6.5093,8.07,1.3539,0.7009,0.5688,97.7,1.5086,1362.2,33.82,35.42,3.626,50.5
2009-03-26,1.2327,2.2371,14.231,1.4497,1.1272,5.4925,6.507,8.0113,1.356,0.7022,0.5795,98.47,1.5087,1334.8,33.75,35.33,3.622,50.4
2009-03-27,1.2392,2.2761,14.315,1.4325,1.1435,5.5971,6.6407,8.1513,1.3306,0.6946,0.5713,97.99,1.5138,1350.9,33.76,35.35,3.6125,50.46
2009-03-30,1.2582,2.3251,14.382,1.4148,1.1532,5.6659,6.8243,8.3327,1.3146,0.6788,0.5619,97.44,1.5226,1391.9,33.76,35.56,3.65,51.12
2009-03-31,1.2606,2.3007,14.21,1.43,1.1395,5.6153,6.7437,8.2522,1.3261,0.6925,0.5692,99.15,1.5206,1372.3,33.87,35.44,3.643,50.87
2009-04-01,1.264,2.286,13.8882,1.4402,1.1465,5.6322,6.7311,8.2182,1.3223,0.6941,0.5635,98.93,1.5215,1378.25,33.82,35.47,3.645,50.48
2009-04-02,1.238,2.24,13.83,1.47,1.1349,5.5342,6.5398,8.0222,1.3458,0.7169,0.5818,99.48,1.498,1329.5,33.05,35.26,3.595,50.22
2009-04-03,1.2335,2.2024,13.631,1.4801,1.1321,5.5386,6.5469,7.9945,1.3447,0.7103,0.58,99.94,1.5065,1335.5,33.16,35.23,3.5775,49.91
2009-04-06,1.2427,2.2274,13.65,1.4712,1.1388,5.5704,6.5893,8.0541,1.3363,0.7101,0.5871,100.65,1.5066,1304.5,33.1,35.27,3.555,50.01
2009-04-07,1.2339,2.2255,13.575,1.4744,1.1443,5.609,6.672,8.169,1.3282,0.716,0.5798,100.71,1.5102,1317.5,33.6,35.39,3.59,50
2009-04-08,1.2353,2.195,13.3625,1.4692,1.1459,5.6065,6.6627,8.2267,1.3288,0.711,0.5787,99.95,1.5172,1349.5,33.88,35.4,3.628,50.28
2009-04-09,1.2273,2.1774,13.1725,1.4623,1.1583,5.665,6.6734,8.3114,1.3149,0.7168,0.5808,100.43,1.5158,1316,33.74,35.44,3.604,49.82
2009-04-10,1.2273,2.17,13.1275,1.4635,1.1575,5.6679,6.6775,8.271,1.3143,0.7189,0.5829,100.3,1.5182,1328,33.78,35.39,3.6135,49.78
2009-04-13,1.221,2.1745,13.088,1.4831,1.1356,5.5783,6.5787,8.1683,1.3354,0.7288,0.5886,100.12,1.5148,1328.9,33.68,35.66,3.627,49.77
2009-04-14,1.2093,2.1778,13.0835,1.4907,1.1387,5.6096,6.604,8.1536,1.3277,0.7286,0.5857,99.08,1.4967,1319.5,33.61,35.4,3.585,49.62
2009-04-15,1.204,2.1955,13.1685,1.499,1.1453,5.6508,6.7311,8.309,1.3182,0.7228,0.5759,99.37,1.5025,1333,33.78,35.4,3.605,49.55
2009-04-16,1.2062,2.1756,13.047,1.4909,1.1471,5.6424,6.6698,8.308,1.3197,0.7201,0.5709,99.29,1.4967,1331,33.8,35.33,3.597,49.63
2009-04-17,1.2146,2.1856,13.135,1.4778,1.1674,5.7164,6.6945,8.4525,1.303,0.7204,0.5674,99.21,1.4998,1327,32.99,35.45,3.614,49.8
2009-04-20,1.2338,2.2322,13.3285,1.4532,1.1713,5.773,6.838,8.6763,1.2903,0.702,0.5559,98.29,1.5087,1330,33.82,35.54,3.63,49.78
2009-04-21,1.2373,2.239,13.122,1.4688,1.1654,5.7386,6.777,8.5214,1.2978,0.7095,0.5628,98.6,1.5046,1349,33.85,35.53,3.642,50.45
2009-04-22,1.2361,2.2045,13.1288,1.4496,1.1634,5.7245,6.7118,8.4171,1.3012,0.7109,0.559,98.14,1.5049,1345.5,33.85,35.56,3.643,50.2
2009-04-23,1.2291,2.2185,13.327,1.4635,1.1581,5.7087,6.6456,8.3676,1.3048,0.7105,0.5579,97.88,1.5015,1343,33.81,35.47,3.62,49.88
2009-04-24,1.2095,2.196,13.2445,1.4697,1.1368,5.6106,6.5504,8.083,1.3277,0.722,0.5722,97.08,1.4873,1338.2,33.69,35.34,3.583,49.69
2009-04-27,1.2106,2.1963,13.7072,1.4678,1.1472,5.6706,6.6989,8.1212,1.3136,0.7157,0.5694,96.57,1.4933,1338.4,33.72,35.42,3.595,50.15
2009-04-28,1.2238,2.206,13.885,1.4607,1.1517,5.7021,6.724,8.2068,1.3061,0.7043,0.559,96.49,1.4975,1351.8,33.79,35.39,3.625,50.47
2009-04-29,1.2008,2.1617,13.575,1.4802,1.1309,5.5891,6.5425,8.0143,1.3324,0.7268,0.5759,96.97,1.482,1335.7,33.64,35.31,3.585,50.05
2009-04-30,1.1939,2.1724,13.801,1.4799,1.1402,5.6223,6.567,7.9882,1.3244,0.7317,0.5695,98.76,1.4772,1277,33.06,35.23,3.558,49.7
2009-05-01,1.1868,2.173,13.823,1.4881,1.1364,5.6139,6.5461,8.0405,1.3267,0.729,0.5687,99.24,1.481,1277,33.14,35.25,3.558,49.65
2009-05-04,1.1779,2.1363,13.3005,1.4985,1.1289,5.5714,6.5,7.9155,1.3365,0.7388,0.574,99.12,1.4747,1267.5,32.99,35.16,3.529,49.75
2009-05-05,1.1758,2.1495,13.203,1.5099,1.1297,5.568,6.5275,7.9285,1.3375,0.7436,0.5821,98.76,1.4716,1267.5,33.02,35.07,3.508,49.22
2009-05-06,1.1726,2.1199,13.1975,1.5063,1.1313,5.5943,6.5268,7.9318,1.3313,0.7467,0.5825,98.6,1.4715,1272,33.14,35.13,3.531,49.4
2009-05-07,1.1714,2.1052,13.086,1.5019,1.1278,5.5529,6.4737,7.8438,1.3411,0.7579,0.5962,99,1.4655,1257.3,33.11,34.84,3.522,49.09
2009-05-08,1.158,2.0742,13.1061,1.509,1.1202,5.5199,6.414,7.7426,1.3494,0.7609,0.5984,99.01,1.463,1242.25,33.01,34.84,3.515,49.13
2009-05-11,1.1591,2.0528,13.11,1.5145,1.1067,5.4687,6.4163,7.7638,1.362,0.7614,0.6062,97.45,1.4612,1232.9,32.93,34.56,3.514,49.44
2009-05-12,1.1671,2.0687,13.2325,1.524,1.1052,5.4618,6.4685,7.8138,1.3638,0.7635,0.604,96.59,1.4593,1238,32.83,34.53,3.51,49.21
2009-05-13,1.1686,2.101,13.3153,1.5165,1.1061,5.4705,6.5121,7.8751,1.3612,0.757,0.5947,95.75,1.4635,1239,32.91,34.49,3.524,49.58
2009-05-14,1.1726,2.0939,13.301,1.5195,1.106,5.4725,6.4851,7.8492,1.3608,0.7573,0.5944,95.62,1.4647,1264,32.95,34.53,3.541,49.65
2009-05-15,1.1756,2.0815,13.2075,1.5222,1.1132,5.4993,6.516,7.8593,1.3539,0.7526,0.5879,94.89,1.4683,1252,32.92,34.53,3.547,49.38
2009-05-18,1.1656,2.0798,13.12,1.5309,1.1181,5.5132,6.4899,7.7879,1.3503,0.7596,0.591,96.05,1.4653,1260.5,32.98,34.54,3.552,47.58
2009-05-19,1.1567,2.0489,12.953,1.5501,1.1121,5.4724,6.4588,7.6954,1.3608,0.7741,0.6024,96.1,1.4616,1244.5,32.85,34.4,3.528,47.65
2009-05-20,1.1434,2.0205,12.8845,1.567,1.1022,5.4092,6.4046,7.5764,1.3765,0.777,0.6095,95.16,1.4569,1246,32.8,34.41,3.535,47.3
2009-05-21,1.1412,2.0332,13.0875,1.5763,1.101,5.3937,6.421,7.58,1.3804,0.7743,0.6059,94.97,1.458,1245,32.71,34.39,3.527,47.3
2009-05-22,1.1234,2.0274,13.1675,1.5892,1.0847,5.3164,6.3325,7.4613,1.4005,0.7853,0.6215,94.45,1.4406,1242,32.55,34.32,3.488,46.95
2009-05-25,,,,,,,,,,,,,,,,,,
2009-05-26,1.1199,2.0221,13.1335,1.5938,1.0833,5.3184,6.3784,7.56,1.3992,0.7842,0.6221,94.81,1.4482,1264.25,32.63,34.44,3.51,47.7
2009-05-27,1.112,2.0148,13.1501,1.6068,1.0861,5.3449,6.399,7.651,1.3924,0.7874,0.623,95.01,1.4505,1264.4,32.72,34.36,3.502,47.61
2009-05-28,1.1123,2.0074,13.23,1.5956,1.0838,5.3375,6.4237,7.7053,1.3948,0.7861,0.6259,96.76,1.4512,1261.8,32.63,34.38,3.51,47.5
2009-05-29,1.0957,1.9678,13.182,1.616,1.0692,5.2708,6.3139,7.6222,1.4126,0.7993,0.637,95.55,1.4453,1249,32.57,34.31,3.485,47.11
2009-06-01,1.087,1.9452,13.1565,1.6448,1.0688,5.2476,6.1871,7.3909,1.4192,0.8101,0.6509,96.53,1.4418,1232.7,32.36,34.07,3.47,46.78
2009-06-02,1.0828,1.9402,13.2825,1.6515,1.0624,5.2175,6.1904,7.5082,1.427,0.8194,0.6551,95.72,1.438,1234.2,32.37,34.09,3.487,46.84
2009-06-03,1.0973,1.9474,13.305,1.6405,1.0684,5.247,6.321,7.6554,1.4194,0.8103,0.6397,95.72,1.443,1232.1,32.49,34.01,3.482,46.88
2009-06-04,1.0997,1.9457,13.2557,1.6173,1.0679,5.2475,6.2891,7.645,1.4187,0.799,0.6315,96.37,1.4455,1246.25,32.58,34.12,3.49,47.19
2009-06-05,1.1144,1.9606,13.295,1.6017,1.0852,5.3218,6.3985,7.7682,1.399,0.8012,0.6328,98.18,1.452,1247.5,32.64,34.22,3.493,47.05
2009-06-08,1.1228,1.9779,13.457,1.5976,1.0929,5.3609,6.455,7.8522,1.3884,0.7851,0.6178,98.56,1.4575,1247.4,32.87,34.35,3.519,47.5
2009-06-09,1.1042,1.9448,13.5,1.6267,1.0822,5.3125,6.3497,7.7081,1.4014,0.798,0.6246,97.6,1.4561,1258.5,32.74,34.14,3.525,47.3
2009-06-10,1.11,1.9494,13.636,1.6334,1.0816,5.3225,6.3835,7.6875,1.3983,0.8043,0.6295,98.13,1.454,1253.5,32.68,34.09,3.493,47.18
2009-06-11,1.0977,1.9487,13.44,1.6547,1.0721,5.2831,6.3332,7.653,1.4093,0.8195,0.6455,97.83,1.448,1248.7,32.72,34,3.505,47.49
2009-06-12,1.117,1.9214,13.401,1.6523,1.0756,5.3017,6.3242,7.6455,1.404,0.8132,0.6428,98.17,1.4494,1246,32.79,34.07,3.503,47.6
2009-06-15,1.1338,1.948,13.4305,1.6268,1.0942,5.4015,6.4836,7.8927,1.3784,0.792,0.629,98.03,1.4608,1257,32.94,34.14,3.5272,47.67
2009-06-16,1.1325,1.9475,13.342,1.6446,1.0853,5.3625,6.4235,7.8283,1.3878,0.8,0.6345,96.26,1.4588,1255.7,32.87,34.07,3.518,47.61
2009-06-17,1.1371,1.9855,13.47,1.6293,1.087,5.3731,6.413,7.9365,1.385,0.7887,0.6285,95.65,1.4584,1269,32.96,34.13,3.531,47.96
2009-06-18,1.1273,1.9611,13.341,1.6369,1.0827,5.3252,6.3672,7.8621,1.3978,0.8038,0.6437,96.36,1.4543,1263.5,32.88,34.14,3.538,48.18
2009-06-19,1.1287,1.954,13.338,1.6537,1.0773,5.3162,6.3613,7.852,1.3998,0.8111,0.6476,96.15,1.4528,1264.2,32.86,34.09,3.5335,48
2009-06-22,1.1547,2.0138,13.3715,1.6343,1.0875,5.3746,6.5572,8.0137,1.3846,0.7896,0.6316,95.9,1.4586,1278.6,32.89,34.12,3.538,48.5
2009-06-23,1.1557,2.0026,13.3219,1.6344,1.0707,5.3022,6.5005,7.9354,1.4035,0.7901,0.6365,95.32,1.4558,1281.7,32.88,34.12,3.545,48.45
2009-06-24,1.1462,1.965,13.2825,1.6486,1.0842,5.3114,6.4408,7.847,1.4015,0.8028,0.6459,95.38,1.4534,1273,32.85,34.08,3.531,48.4
2009-06-25,1.1576,1.9632,13.289,1.6336,1.096,5.3372,6.5102,7.9478,1.3953,0.799,0.643,96.21,1.4568,1285.1,32.95,34.1,3.534,48.5
2009-06-26,1.1527,1.9444,13.2425,1.6498,1.0856,5.2974,6.4654,7.7879,1.4056,0.8053,0.6445,95.19,1.4536,1278.3,32.95,34.04,3.53,48
2009-06-29,1.158,1.957,13.1835,1.6533,1.0849,5.2962,6.4233,7.7293,1.4058,0.8066,0.6504,95.84,1.4527,1278,32.9,34.03,3.537,48
2009-06-30,1.1626,1.9653,13.17,1.6452,1.0867,5.3113,6.4354,7.7282,1.402,0.8055,0.6447,96.42,1.448,1273.5,32.77,34.06,3.513,47.74
2009-07-01,1.1446,1.9299,13.0965,1.6524,1.072,5.2486,6.3161,7.5568,1.4186,0.8105,0.6452,96.41,1.443,1256.9,32.69,34.03,3.517,47.75
2009-07-02,1.16,1.9565,13.16,1.6398,1.0836,5.311,6.4055,7.7574,1.4018,0.7948,0.6295,95.9,1.4512,1270.7,32.9,34.08,3.5175,47.9
2009-07-03,1.1625,1.9509,13.245,1.6336,1.0863,5.322,6.4122,7.7717,1.3991,0.7986,0.6306,95.95,1.453,1265.7,32.87,34.06,3.524,47.8
2009-07-06,1.1608,1.9727,13.2535,1.623,1.0877,5.3412,6.4983,7.8508,1.3938,0.7922,0.6301,95,1.456,1267,32.98,34.09,3.5425,48.5
2009-07-07,1.163,1.9667,13.2698,1.6158,1.0858,5.333,6.4887,7.8957,1.3965,0.7963,0.6353,95.11,1.458,1268.7,32.96,34.07,3.546,48.44
2009-07-08,1.165,2.0035,13.479,1.6027,1.0923,5.3729,6.5769,8.001,1.3852,0.778,0.6242,92.9,1.4639,1277.5,33.01,34.07,3.56,48.8
2009-07-09,1.1623,1.991,13.5545,1.6301,1.0773,5.3089,6.483,7.846,1.4026,0.7834,0.6303,92.79,1.4581,1277.7,32.95,34.04,3.5615,48.57
2009-07-10,1.1649,2.0141,13.72,1.6185,1.0856,5.3451,6.5294,7.9575,1.3926,0.7751,0.6259,92.33,1.4633,1288.4,33.04,34.04,3.576,48.76
2009-07-13,1.1541,1.9897,13.8025,1.6179,1.0842,5.3282,6.5014,7.898,1.3973,0.7807,0.631,92.74,1.4625,1309,33.13,34.14,3.5995,49.16
2009-07-14,1.1401,1.9721,13.785,1.6294,1.085,5.3291,6.4827,7.8795,1.3971,0.7895,0.6353,93.03,1.4594,1294.2,33.078,34.1,3.583,48.955
2009-07-15,1.1192,1.9358,13.5965,1.6439,1.0746,5.2742,6.3682,7.7686,1.4116,0.8041,0.6494,94.09,1.4516,1270.6,32.87,34.05,3.561,48.55
2009-07-16,1.1172,1.9362,13.568,1.6417,1.0755,5.2746,6.389,7.8092,1.4115,0.8019,0.6445,93.59,1.452,1266,32.87,34.06,3.569,48.61
2009-07-17,1.1168,1.9278,13.39,1.633,1.0766,5.2714,6.3911,7.8307,1.412,0.8013,0.6432,94.08,1.4494,1254.5,32.86,34.04,3.563,48.56
2009-07-20,1.1065,1.9056,13.318,1.6494,1.0688,5.2399,6.3265,7.7651,1.4211,0.8131,0.6551,94.52,1.44,1244,32.75,33.99,3.539,48.1
2009-07-21,1.1077,1.9085,13.3053,1.6419,1.0677,5.2457,6.3025,7.6527,1.4196,0.8123,0.6545,93.36,1.4429,1245.5,32.75,33.99,3.54,48.2
2009-07-22,1.098,1.9046,13.2335,1.6439,1.0659,5.2361,6.297,7.602,1.422,0.8161,0.6574,93.77,1.4423,1251.1,32.82,34,3.551,48.45
2009-07-23,1.0867,1.887,13.1625,1.6562,1.0667,5.2184,6.2363,7.4414,1.4266,0.8206,0.6614,94.75,1.4388,1244.8,32.74,33.96,3.538,48.25
2009-07-24,1.0843,1.8958,13.221,1.6432,1.0701,5.2384,6.2353,7.4597,1.4213,0.8162,0.657,94.86,1.4395,1245,32.81,33.95,3.528,48.16
